ra,dec,prob,grade,graded_at
4.009320567220029,-13.416900304837453,0.9525964,,
4.092985495366971,-9.112649109639406,0.97570384,,
4.1096605786252045,-32.32295209057614,0.9916603,,
4.13701075934268,-6.993289451634352,0.90043634,,
4.188947940196163,9.224318312410963,0.90662485,,
4.188947940196163,9.224318312410963,0.90662485,,
4.215604489265443,-5.8182480262920455,0.96917033,,
4.215604489265443,-5.8182480262920455,0.96917033,,
4.25705599368131,-28.141061207347466,0.9490460999999999,,
4.276234531477987,-4.610421131513707,0.90787905,,
4.488058168616392,4.425943452256719,0.9821837999999999,,
4.489036258425418,4.426810743030517,0.9589502000000001,,
4.642840538228451,-28.3467471289499,0.99137175,,
4.728834362869447,16.20645998142077,0.9678943999999999,,
4.875835356873556,-27.55607228348505,0.9036365,,
4.948738034797809,-27.707785090892123,0.96649295,,
5.088757994981255,-30.01161979387961,0.9850358,,
5.137204320654114,-30.965958284497127,0.9701274,,
5.259341356791931,-26.54372169192695,0.98726314,,
5.260778743200248,-26.542395675214767,0.9953892,,
5.376979615541838,-3.4597932110123883,0.9436636,,
5.448843060144892,-4.973093218863687,0.9081853000000001,,
5.448843060144892,-4.973093218863687,0.9081853000000001,,
5.542170637743744,0.8771875552328803,0.91207486,,
5.579034282745456,7.009407058791632,0.99887747,,
5.618669804743742,1.803654251216508,0.99902105,,
5.625083872068367,29.745312113794537,0.9627665000000001,,
5.647525308651117,-25.99739293849677,0.9935888,,
5.647525308651117,-25.99739293849677,0.9935888,,
5.721721931029083,4.538258874816214,0.9004339,,
5.835168964180597,-2.8742545381256,0.9902774,,
5.932704953949939,3.4772345788798664,0.9517438,,
6.015992744414043,18.071099538270406,0.9340955,,
6.015992744414043,18.071099538270406,0.9340955,,
6.066815564307781,-29.081165802547737,0.97141176,,
6.0672983287996125,-28.71995487995501,0.98177457,,
6.067389016734658,-28.718950041268965,0.97741175,,
6.161521813458921,-5.101771777586348,0.94765246,,
6.162495755921378,-5.102880571437172,0.93270844,,
6.292271051354411,-31.657592158296428,0.9959614999999999,,
6.363179001104848,10.184365345568407,0.9179917,,
6.427945636345784,-31.78644866580036,0.9322566999999999,,
6.498898902458464,29.212081358743237,0.92632395,,
6.718106187681272,25.040433502302232,0.92187583,,
6.727666992400241,-2.500916686588603,0.9276892,,
6.7429791501594725,-28.58654731334187,0.91570973,,
6.750347386258732,-4.2232505510916365,0.92104954,,
6.807165782369497,1.7317677695154097,0.9300632,,
6.83371176626338,-24.10293628317244,0.9746645,,
6.845761310178291,2.966519007923395,0.9134787,,
6.8558499911069335,-13.738681203348785,0.9529238000000001,,
7.017175671921562,-24.40999634298597,0.9748726000000001,,
7.076986976378639,-27.56917748244336,0.9388411,,
7.0969650213509015,-30.760783668762546,0.96063524,,
7.312687288411786,2.864052370863549,0.9997521,,
7.544315750708687,-28.992493402559237,0.9613665000000001,,
7.6017408000816475,-4.4479044867239885,0.97774214,,
7.615565033826883,-7.359648756680013,0.9835458,,
7.618175271623442,-1.3031140915696728,0.9208434999999999,,
7.696214359829879,1.2432001793393186,0.91408145,,
7.7468444640383645,5.159734445789487,0.9945656999999999,,
7.778902157651546,0.4445687319475313,0.9770486999999999,,
7.779025694720051,0.44617509621653706,0.97920656,,
8.013621361633543,7.6678203830225184,0.99937844,,
8.017223888682024,-27.73534453068821,0.94074845,,
8.216386598205112,27.5776102490434,0.9974228,,
8.21816586870256,27.57960889604749,1.0,,
8.315082825263357,-22.860801148558764,0.97961855,,
8.411015959364848,-0.2510765107724845,0.9214576999999999,,
8.482488752289091,-22.653402718806824,0.98187065,,
8.492720773759462,-0.4195830273363905,0.96343386,,
8.526785207355577,-24.090574275639852,0.92461455,,
8.564596395103456,-31.78599440852005,0.9599216,,
8.617330131417749,2.4229528027213543,0.9397436,,
8.618922061433414,2.4210745713139503,0.9068383,,
8.62855328332466,-13.960984739348586,0.95750815,,
8.737718718938327,-27.71451323441721,0.993898,,
8.781640298861483,-25.449384747488214,0.99992263,,
8.792092678715122,11.328284372944525,0.95939696,,
8.913300781501315,-31.453335474027373,0.95727485,,
8.943231365433023,-21.72883492555912,0.98298484,,
8.965210875009383,-2.8298232846082314,0.9017093,,
9.067430886935824,-13.327630820111574,0.9353956,,
9.080114744932393,-7.290742452765508,0.97523755,,
9.080859670099112,-7.292349686898166,0.9748242,,
9.081639340865154,-5.108838776701401,0.91376686,,
9.215123467327713,23.99086963460928,0.9615115,,
9.356734502682533,4.857476350671793,0.9917229999999999,,
9.382973639912755,4.857540767276485,0.9913796,,
9.393126711575716,-22.549257618968035,0.9057828000000001,,
9.399785557803607,4.857520115998184,0.9516859000000001,,
9.424567637499068,4.857536021677887,0.99330705,,
9.465537808730515,-11.177789648707797,0.9961367,,
9.476587143087984,4.857503044018426,0.9001539000000001,,
9.484261409755412,4.85749421690348,0.94598746,,
9.493644699622816,4.857535762363408,0.97759044,,
9.560088062761142,-22.354161171439827,0.98322326,,
9.569347156907972,-23.160341912836355,0.9375995999999999,,
9.574559783073092,19.773778216739977,0.98198193,,
9.578894121137047,-22.744820598596085,0.939343,,
9.593232395300737,-25.842290475976235,0.9969806,,
9.622475772330985,29.511157804836998,0.9621700000000001,,
9.644230004273288,-20.933015193541852,0.9194877,,
9.692618877418905,-29.601938058062785,0.9724401,,
9.695302190627546,2.664384856494248,0.9881875,,
9.703317714251552,-31.610140678617874,0.9956417,,
9.729380889453529,7.322573112484681,0.99197805,,
9.73070457300994,7.3230059768814275,0.95714194,,
9.751005065699523,-9.014581880415893,0.9081384,,
9.80588188876972,0.8641623412007604,0.99737465,,
9.826733514838436,3.037438905457772,0.9858855,,
9.827442190578713,3.3312816018327527,0.9126641,,
9.97975450689744,-12.209633292715251,0.99556905,,
9.9948878492122,-11.48899459529902,0.9651719999999999,,
10.111404084168255,1.7916968506712447,0.9947625,,
10.113243121523665,1.7930888407018757,0.9697808000000001,,
10.220694497748301,-0.3062434784302129,0.9031756,,
10.287569697478867,-0.7303038197780273,0.9904281999999999,,
10.288317191312961,-0.7281010753086403,0.96192575,,
10.391721399412988,25.89932439716065,0.99999976,,
10.434068140813382,-23.651532891314588,0.9342018,,
10.569185930041002,-5.584348817544237,0.98803353,,
10.590056297292927,-31.16390962189185,0.9015839,,
10.653435732245713,-1.5287383886301316,0.9990388000000001,,
10.653832405654553,6.4137148994217466,0.98893005,,
10.737755195113769,-25.20653703608607,0.97340524,,
10.75179146226335,4.619202141278964,0.9262203000000001,,
10.850875238702422,-20.62217704307717,0.9579162,,
10.851329475553495,-20.623623820793348,0.95230865,,
10.857810100672717,-20.621727444533718,0.9271728000000001,,
10.944756804479313,-31.197899281265787,0.99988925,,
10.94614002250762,-3.3417393275944254,0.98847556,,
10.967756737463304,-10.418222496022759,0.9456559999999999,,
10.973570602924251,-31.20032222491565,0.96581227,,
10.973605217133732,-31.20341380663293,0.9912684000000002,,
10.98067697520914,4.891721592982001,0.99701655,,
10.982581739675148,4.8919095072478935,0.9879034,,
10.995439782324775,-20.544227870220173,0.9531984,,
10.996117631346754,-20.54619121719668,0.9308427,,
11.002296547505665,-23.60408567929083,0.9642785,,
11.002611386480416,-26.740407878159083,0.9590735999999999,,
11.021925819640279,-4.805826978145404,0.9942761999999998,,
11.05968642866215,-2.7484396793686643,0.91256034,,
11.061924541385668,-2.7478592058230453,0.9347656999999999,,
11.117622608265386,-9.821143620938264,0.9229483,,
11.138532216499842,-32.023339487254226,0.9875487,,
11.141102183909819,-32.025273852462234,0.99764293,,
11.14180235321992,-32.02340822782909,0.97068745,,
11.143489219637738,-32.02775378754395,0.94257647,,
11.190404112404492,-22.1925050696982,0.9911385,,
11.267823071294627,-21.03696620698427,0.9893601000000001,,
11.374610864473945,-28.85222468599788,0.9942847,,
11.416904405495426,-25.335862175609737,0.99822515,,
11.434734507390573,-26.629425220237646,0.9994204,,
11.44065051788744,-20.2211661958728,0.98827595,,
11.445152427828042,-16.655014352170294,0.9636591,,
11.455229529725392,3.8102835255331495,0.96495914,,
11.508419742866671,-1.9411982825176977,0.9965708000000001,,
11.612823099318106,-26.673658016688666,0.9593905999999999,,
11.631115037003868,-1.5759642495902568,0.9985103000000001,,
11.633586588585331,-1.5755862934319684,0.98503286,,
11.755728445170734,-9.199451375018228,0.9808084999999999,,
11.783720404203171,3.5750467471207714,0.93881506,,
11.784811536531315,3.5740219483004827,0.90402305,,
11.865183578600154,-31.421827789341826,0.9982254,,
12.021278447539732,-1.5658321127330694,0.9124599,,
12.045040327882836,-19.92056652916441,0.98935014,,
12.054365581286323,-28.49541528688744,0.9519664000000001,,
12.113399199947695,3.188030526056308,0.9998635,,
12.115505441215562,-17.964514903810215,0.90041906,,
12.157565287460717,-13.224172529020436,0.9345370999999999,,
12.178594360619002,3.926969147303879,0.97007006,,
12.201011381214418,-27.39341839548405,0.90188855,,
12.217081731988412,-25.428111680145413,0.95277786,,
12.528649286860135,-18.644103908773392,0.94659674,,
12.607283388087328,-28.97742085226573,0.9935401,,
12.613175101614578,-27.55933204109775,0.9388665,,
12.663519730544836,-30.38265630292528,0.9320079,,
12.674426406817501,-1.9102953794404487,0.9898111999999999,,
12.687887365905885,5.195272801194529,0.9342475,,
12.730201727717668,-17.342369052447573,0.9433311,,
12.757701099616387,-7.057010489899466,0.9876978000000001,,
12.829376462018605,-18.47562888379582,0.95838064,,
12.87153540723566,-2.9473398912522466,0.9749433000000001,,
12.900780041974013,-9.390391858970544,0.99991715,,
12.926600954231812,7.718569195838091,0.9232433000000001,,
12.997473714155664,-24.06846618363243,0.9005857,,
13.038587297158037,-2.8349994322954366,0.95539945,,
13.039084873793506,-24.052012513417978,0.98906505,,
13.051652844652054,-13.228648322733235,0.9699564,,
13.205270159008355,-4.467322931999356,0.9597,,
13.212614994483493,-24.34694661621275,0.968399,,
13.234012608066893,1.3976549482942686,0.94661736,,
13.337976980770144,17.279199681815133,0.9846768,,
13.343188215401542,-18.9662797582929,0.92113936,,
13.36661434866627,-16.09874515334194,0.9366711,,
13.389999378446806,-24.48334519258591,0.9998491,,
13.413104608929975,-5.03373791516131,0.9762715000000001,,
13.502853809544288,-31.76366036322099,0.9914076999999999,,
13.55237963992343,-23.358979143729183,0.92039573,,
13.555502679404945,-23.358237279477677,0.9256755999999999,,
13.56280867544002,-27.832964389753236,0.9802603000000001,,
13.608469666538413,23.059438547693482,0.94676834,,
13.72817849528633,-10.491834274522216,0.9807804,,
13.781574106942534,31.54230154628309,0.945369,,
13.783263855871859,-27.40207173486113,0.98791283,,
14.025080426936038,24.126904313428696,0.9538015,,
14.092329876319596,-31.969490306106273,0.9491177,,
14.180969268829806,-29.72344965972089,0.9090065,,
14.24745264613104,-14.0404013291886,0.9905487,,
14.247812070656545,-14.042123108062071,0.9932689,,
14.250571494177107,-14.039953091579873,0.93722415,,
14.251024018583381,-14.040902440218467,0.9015871999999999,,
14.276138368399199,13.262116535566669,0.969175,,
14.312145334383938,21.642770378956666,0.9444145,,
14.3438845430185,-25.18114623278429,0.9662298,,
14.411508581082762,-29.975113687898745,0.9989334999999999,,
14.4452394160794,-16.745721614244033,0.96956843,,
14.45368226215055,30.35246058224185,0.9999858,,
14.520185978641887,-23.287149868588,0.99935514,,
14.561795640604222,-16.649941882530115,0.9330377000000001,,
14.643032166733613,-2.0721481761285108,0.9933356,,
14.647027932926084,-26.01952621640779,0.9673294,,
14.67273684819643,-4.550103301825609,0.98367786,,
14.680990060644762,-5.026006179229428,0.9762808000000001,,
14.70397155729131,-7.365766279698852,0.9838848,,
14.725103507942025,4.108163315350346,0.90723985,,
14.754725460172635,20.54381767100352,0.99662185,,
14.799542806589587,-22.086689794249946,0.97903913,,
14.808376791650328,-2.423712839665628,0.92884773,,
14.866866038582895,-25.16283569057513,0.95055985,,
14.906644979855955,1.1254792571016332,0.99293244,,
14.944224108922349,-12.301802169581563,0.94882196,,
14.95749844400891,-5.583760584226135,0.9882896000000001,,
14.989901019489553,13.332019184660792,0.9067306,,
15.035221426241385,-3.3343897130365563,0.96995944,,
15.037534420883127,-19.025531840130924,0.94063634,,
15.080393866822233,-21.381776656603858,0.94432354,,
15.204918358370447,18.30772871295899,0.9047337,,
15.257037219990575,-17.756135708502413,0.92538166,,
15.304782476296245,-23.4517334440521,0.95848435,,
15.322424108910804,0.7527348266510607,0.96750325,,
15.323772420961285,0.7524296280035428,0.9324056000000001,,
15.380573604533007,0.5700107259856901,0.90185064,,
15.427708187851353,-15.040082478444244,0.99869305,,
15.455301564236755,-14.99292310058915,0.9927931999999999,,
15.45638178441894,-14.994280123515795,0.957483,,
15.498238731701793,-21.44872883150345,0.99959475,,
15.501408432526908,-21.447520007913987,0.98823756,,
15.509221701474596,-17.561540747600045,0.9341814,,
15.510141479575724,-17.561867395296453,0.93671733,,
15.510299253171706,-15.009052749366095,0.9746345999999999,,
15.512313357711196,-15.007914334068296,0.99260426,,
15.619754168487782,-20.22968671493885,0.9606359,,
15.622682275152785,-1.5111739771529618,0.9069754000000001,,
15.623027480280664,-1.5128366013480397,0.9352403,,
15.659714144868989,1.9824640705200247,0.99999785,,
15.67630032899794,-14.015037055752552,0.9999815000000001,,
15.678621521427727,-23.943938686914635,0.9727734,,
15.690584298730204,-16.77012486015316,0.9810171999999998,,
15.73958841926223,-29.189446643420844,0.949101,,
15.841162368398068,-6.339190146644866,0.9985649999999999,,
15.845275858718797,-18.36126369032781,0.96610427,,
15.937210813334234,27.102541469337268,0.9556195,,
15.987620389501851,-7.136023100752587,0.9072687,,
16.13004642460636,-19.86971390450232,0.9989374,,
16.3318648564202,1.749017925546205,0.9936393,,
16.376183770059853,17.685183531262048,0.9999577,,
16.376381230930555,-29.87982117085393,0.98475456,,
16.417355921137975,-32.223489808941025,0.9105337,,
16.462847700751983,-5.032354636771308,0.99321705,,
16.465283756164375,-13.747060311439288,0.9455674000000001,,
16.525846876751338,-31.0774201220871,0.9980316999999999,,
16.736187740956773,18.459298222180603,0.95727366,,
16.770508728400316,-31.47801248685816,0.9737275,,
16.799596003562794,-21.99306115778369,0.97676677,,
16.824563963526842,-30.255651822034764,0.99928963,,
16.82789941143746,-30.254986888797216,0.9919356,,
16.83969113816585,2.722499014171909,0.9881071,,
16.854000968487473,32.412529773534196,0.9924028,,
16.969525104017315,-14.44797781075057,0.97256124,,
16.97914864328353,-7.706973575485902,0.95143485,,
16.984600232268875,-14.662458763692465,0.97226804,,
16.989829971717736,-20.326578721208183,0.91530925,,
17.036610064171242,-22.799235860690533,0.9351912,,
17.0747609263241,-16.211381860330633,0.9151821,,
17.112558303733,-26.3393017129712,0.9899268,,
17.163837963509565,-8.388439332901974,0.9792698000000001,,
17.164217175526968,-8.390462902819248,0.98820657,,
17.175098508671297,6.412100530397781,0.98363286,,
17.198010125675502,-28.58228707881392,0.98585397,,
17.198010125675502,-28.58228707881392,0.98585397,,
17.202845052158693,-21.21386489553125,0.9887453000000002,,
17.202845052158693,-21.21386489553125,0.9887453000000002,,
17.23027045986969,-28.03144872381077,0.9975216999999998,,
17.23027045986969,-28.03144872381077,0.9975216999999998,,
17.231469279503145,-28.03257681402693,0.9974076,,
17.231469279503145,-28.03257681402693,0.9974076,,
17.29454940337407,-4.919515640253065,0.99647766,,
17.32862767557419,6.134918800053773,0.99283123,,
17.435023604913212,-14.660020981230053,0.9195722,,
17.531294105553354,-19.427907559002023,0.90760016,,
17.67266995298227,-14.791351466950667,0.9688329,,
17.715479258082137,3.819869888151687,0.93386096,,
17.715479258082137,3.819869888151687,0.93386096,,
17.768871873951138,-12.028753803718027,0.99999416,,
17.768871873951138,-12.028753803718027,0.99999416,,
17.77991025860928,13.778938391593465,0.99542373,,
17.80245459476791,2.40240574267944,0.9954671999999999,,
17.880207067111453,8.926051493586169,0.95450205,,
17.88119731493718,8.928194103780523,0.99920255,,
17.883141574077307,8.925631420018556,0.9897444999999999,,
17.883420459146105,8.927637596714069,0.997288,,
17.88772809436429,-15.068346766680145,0.9173216999999999,,
17.908734625234946,-20.539716582801308,0.95264477,,
17.95817420346195,-24.07748916777329,0.9583478999999999,,
18.018654807382955,-13.7341797332024,0.9234089,,
18.045092282211485,-19.74024662351532,0.983934,,
18.045522748215674,-19.737908648608784,0.9645627,,
18.04787490414941,-19.73977469526747,0.98823684,,
18.075396622183693,-4.5830135321474135,0.9681705,,
18.11106964846924,3.293689630593915,0.9524513000000001,,
18.17137832072907,-19.045686416717178,0.9997985,,
18.20252162473596,-0.29019549807993056,0.901317,,
18.209709111280464,-22.247428022216194,0.9757665999999999,,
18.24970105815145,-0.25250171220731593,0.9975738999999999,,
18.313777742911586,-20.890414232096497,0.9058163,,
18.330403723178943,-31.603914447347414,0.9293681,,
18.341659611652645,2.7898175946212285,0.9959674999999999,,
18.44696482903743,-31.747194286832546,0.9778439,,
18.470079314432983,3.4968430577085674,0.92053026,,
18.48798937736064,-29.410933899222485,0.9775529000000001,,
18.51357971875717,3.1148955179073194,0.9786639000000001,,
18.55659097733409,-29.438766982976688,0.9083905999999999,,
18.55715815305689,-29.441801851644488,0.9435909,,
18.661080351757022,-1.0206299708536808,0.98786443,,
18.770172329967288,-4.537781943499084,0.90567714,,
18.81882431716481,-1.6262391877085354,0.99969065,,
18.921382325035623,-29.21528892664011,0.9866065,,
18.990191465980576,5.178671769268158,0.9686877,,
19.01512910433847,4.294104534028039,0.9551597,,
19.03859423743821,-21.58027064130628,0.99757344,,
19.039502043920688,-21.578834163289706,0.99509674,,
19.088624116382924,-30.25266315170052,0.9525963,,
19.13813765033545,-24.35338000174577,0.95233613,,
19.163191932808047,-1.3575644244940266,0.9299912,,
19.17058159247464,-27.863241950709554,0.9361269,,
19.19499865406364,-24.617271959070877,0.9987611999999999,,
19.392566259721296,-30.197375762749363,0.9028849,,
19.487061424368445,-24.473520439349734,0.99894243,,
19.494867871019657,-5.454964423266027,0.9996742000000001,,
19.496826805189343,-5.453207899464798,0.99547994,,
19.543651643292364,-22.331842616301547,0.9364673000000001,,
19.625181089037344,-1.281421635114685,0.9152193000000001,,
19.65010196571545,-21.55349095684637,0.93806714,,
19.660752880238718,-5.444412924558238,0.987475,,
19.661816180025614,-5.444105729576126,0.984664,,
19.79227252923252,3.3007530452730003,0.97234255,,
19.82520957586932,-22.63559529431057,0.9154779000000001,,
20.0277855,3.4153385000000003,0.9999659,,
20.078957625787407,-21.69557840721762,0.965881,,
20.10733303253202,-18.33372029399864,0.99671507,,
20.13506338892497,-27.982569135885612,0.94917613,,
20.16777295482108,-18.75825972437213,0.9488985999999999,,
20.171040461134265,-18.75728625683985,0.9245708,,
20.175900024307424,13.1719818791059,0.93886375,,
20.175911698172747,13.173510014293349,0.9514295,,
20.217650501473297,-15.400220358915137,0.9510155999999998,,
20.3350809636626,-14.698408910666222,0.95328146,,
20.44032631931569,-14.507467095727186,0.9723598,,
20.44497371751466,5.256816315295378,0.999806,,
20.47456374019375,9.20671285106894,0.9995554,,
20.480059507705715,-10.111132463784237,0.96368265,,
20.500082464818664,-30.36283214176032,0.9316209000000001,,
20.501233350623867,-30.36572986217833,0.9222136999999999,,
20.502545308862807,-30.363862195792716,0.9013056,,
20.527273714153086,-4.811738634633409,0.9664345999999999,,
20.532737299306707,7.905742777485207,0.9027527,,
20.60440393014305,-8.520514277960466,0.99970347,,
20.612999729253765,16.288894392458086,0.9801194999999999,,
20.615463215369246,16.288604790773928,0.9282954999999999,,
20.69865995571772,-21.362950676926733,0.9652884,,
20.731487567502715,9.04917396428392,0.94894904,,
20.737789369214166,-0.956767671834966,0.9165734,,
20.7598217847722,-13.222727170563125,0.9887299999999999,,
20.86025777150665,-14.739904970183446,0.96752334,,
20.87859797675574,-12.678687387086267,0.9947290999999999,,
20.939765263382565,-5.06160437997387,0.9694138000000001,,
20.960441505686266,5.141267723307764,0.9589177,,
21.086032768320802,-24.029969800961037,0.99873763,,
21.11882669663937,-29.315682021911464,0.9915798000000001,,
21.121410802947565,-29.31367476325925,0.9826339,,
21.14342055586211,3.794796699224602,0.9944508,,
21.17192077813985,-1.9594588033251297,0.9751344999999999,,
21.173591845217427,-1.5871090832942891,0.91560316,,
21.221161304174274,-14.717419046038243,0.99983037,,
21.2644608312455,-29.03291126381945,0.90746224,,
21.298686283754087,-14.398840737959414,0.9384267,,
21.322137901018035,9.264208003487038,0.96450126,,
21.349100735886953,-3.401051007863789,0.97007275,,
21.45569176300605,-28.184608854723862,0.905597,,
21.45747920506445,-28.18688987931211,0.95292354,,
21.502519480798426,-1.3450947231614798,0.93323255,,
21.54958931551046,-13.278369793388688,0.99986327,,
21.677298272242673,2.0222958638057937,0.98528427,,
21.855851317245822,-1.912999858025889,0.99899286,,
21.863446866083528,-27.99001020322812,0.9132341,,
21.887596841961866,-14.544627996934107,0.98473454,,
21.88857903826991,-14.545377884431966,0.96664757,,
21.889983145485974,3.7524368405760975,0.94090104,,
21.950840033360482,-1.8794304281845728,0.95565164,,
22.097410451695165,-23.77305391288779,0.9839564000000001,,
22.2122808912296,-29.96023729523975,0.99988425,,
22.238667894715228,-27.25441923254785,0.93575454,,
22.294346881862555,-16.68405354989601,0.9955948,,
22.38871380249596,-15.109653087597561,0.98071724,,
22.400326933832652,-4.701445494981825,0.9553158000000002,,
22.482450974381603,-2.6671447985225214,0.9053966999999998,,
22.51779567600405,-3.095755540499153,0.9545530000000001,,
22.610425015266234,-15.336960319453096,0.9975175999999999,,
22.70957018157784,25.915269699290448,0.999065,,
22.710690589296497,-16.002490247974027,0.9988865,,
22.724165373386306,-2.198439480613601,0.9026423000000001,,
22.75655062760375,-20.950010025243426,0.9270059000000002,,
22.836346921081912,-6.867990772139317,0.94821393,,
22.87658469944603,-18.132108510361586,0.9522103000000001,,
22.944002545632024,-11.647261207820845,0.9690365,,
22.94584726268174,-11.648150048920266,0.9710263000000001,,
22.956199356456533,4.9777415254913695,0.9125321,,
23.009616592761912,-21.55657110086081,0.9288371999999999,,
23.01272565824545,-2.3005754375502554,0.99963856,,
23.01384264786089,-2.2979356928854973,0.9988544,,
23.014041364801468,-2.300881367371446,0.99917525,,
23.0140415416248,-2.2999102327621985,0.99887687,,
23.07775981269091,-6.326009199479659,0.9744914000000001,,
23.07881358053987,-6.325178360996553,0.9914111999999999,,
23.162253015811586,-27.68994104121734,0.9206771,,
23.34216096640327,-12.867040689178786,0.99987495,,
23.343621718565803,-16.619598742041173,0.90757513,,
23.362792969410506,-31.61798348275837,0.99579805,,
23.4229524186456,-16.84008743147692,0.9938379999999999,,
23.423940512328915,-16.839037423892872,0.98157847,,
23.56231998232469,31.166700517052032,0.968634,,
23.565701136231194,-29.17779334105136,0.9447243000000001,,
23.575823902488114,-29.41843841999843,0.9991798000000001,,
23.63214979345437,30.313084203092732,0.9102983,,
23.632170663875122,-14.427188593337323,0.96850127,,
23.638481210540622,31.152747826768913,0.9956461999999999,,
23.67655209615734,4.563902971198062,0.99989533,,
23.705285770057678,0.8656842049699922,0.99385923,,
23.731975553918748,31.147297273642145,0.9864732,,
23.740633723218398,31.116732711239962,0.9879475000000001,,
23.76012625131318,1.662282888080028,0.9248495999999999,,
23.762155656447376,1.6611589759760532,0.9007168,,
23.773654548272052,-7.340259526539142,0.9995906999999999,,
23.842001965180692,3.012854638655788,0.9917560999999999,,
23.85313968791755,4.2396315333090175,0.95737416,,
23.86822597858495,-13.962653000420005,0.9773122999999999,,
23.928334076736146,-20.55989606640485,0.99987674,,
23.97042192962364,-27.0779740551595,0.9464060999999999,,
23.971904356133074,-27.07893521249891,0.91854775,,
23.98125094923286,-13.393278601133403,0.9051589,,
24.0083742947688,-27.30982097742136,0.9260915000000001,,
24.022432425721913,8.965435762535297,0.9883542,,
24.029770549489413,8.965421120805154,0.91312844,,
24.19336203798533,-28.193393074589054,0.9635888000000001,,
24.21123490753623,-27.947506910625552,0.9844571,,
24.211967410995086,-22.00763625390549,0.9926238000000002,,
24.2904550681903,-10.577945582078216,0.95020896,,
24.298341219117145,-10.569412566576476,0.9590534,,
24.328513335945892,-8.51552736063508,0.9367571,,
24.3725815065825,5.760927919816487,0.96366173,,
24.375268411913343,5.761896045627531,0.9278583,,
24.38460538538968,-29.82562775595159,0.9276426999999999,,
24.391771388074694,-12.991414399022426,0.9027994,,
24.394689179542645,-12.990086945800538,0.97831845,,
24.42811609862769,-12.14393979818266,0.9355766,,
24.441665170210186,-8.827333031245264,0.9876806999999999,,
24.481546605959892,-12.824599740249806,0.9008736999999999,,
24.48320471147453,-12.824213183733766,0.9824818000000001,,
24.493558996981267,-26.716180031756767,0.984769,,
24.49454119333645,-26.714191983532004,0.9693299000000001,,
24.495378471971044,-27.08329489641293,0.92035735,,
24.513638869384852,-21.924427741656146,0.97234726,,
24.572171267820746,-26.20525995032144,0.9299707,,
24.57308210506663,-26.20408103141477,0.91056913,,
24.573603320732946,-26.20470454488645,0.90270555,,
24.595687505620607,-28.735576211607018,0.9999714,,
24.59739102289024,-28.735793088879966,0.99914455,,
24.645008826052656,1.4527615355877324,0.9818034,,
24.71704237117836,-16.855941366595367,0.9966995000000001,,
